accX,accY,accZ,gyrX,gyrY,gyrZ,cmpX,cmpY,cmpZ,fr1,fr2,fr3,fr4,fr5,fl1,fl2,fl3,fl4,fl5,time
88.86898,1265.526,1465.776,346.335,-131.2613,-132.0447,-32.53219,-87.08221,-20.98046,0,0,0,0,0,0,0,0,0,0,0.01384127
90.49519,1321.421,1419.421,242.068,-104.609,-88.83573,-33.82575,-88.46577,-21.98437,0,0,0,0,0,0,0,0,0,0,0.02768253
90.49519,1321.421,1419.421,242.068,-104.609,-88.83573,-33.82575,-88.46577,-21.98437,0,0,0,0,0,0,0,0,0,0,0.04768253
90.49519,1321.421,1419.421,242.068,-104.609,-88.83573,-33.82575,-88.46577,-21.98437,0,0,0,0,0,0,0,0,0,0,0.06682014
90.49519,1321.421,1419.421,242.068,-104.609,-88.83573,-33.82575,-88.46577,-21.98437,0,0,0,0,0,0,0,0,0,0,0.08503781
90.49519,1321.421,1419.421,242.068,-104.609,-88.83573,-33.82575,-88.46577,-21.98437,0,0,0,0,0,0,0,0,0,0,0.100742
90.49519,1321.421,1419.421,242.068,-104.609,-88.83573,-33.82575,-88.46577,-21.98437,0,0,0,0,0,0,0,0,0,0,0.1189016
90.49519,1321.421,1419.421,242.068,-104.609,-88.83573,-33.82575,-88.46577,-21.98437,0,0,0,0,0,0,0,0,0,0,0.133025
96.19615,1356.937,1398.937,148.0544,-81.08723,-54.26859,-35.8606,-89.97262,-23.3875,0,0,0,0,0,0,0,0,0,0,0.1519243
96.19615,1356.937,1398.937,148.0544,-81.08723,-54.26859,-35.8606,-89.97262,-23.3875,0,0,0,0,0,0,0,0,0,0,0.1668031
96.19615,1356.937,1398.937,148.0544,-81.08723,-54.26859,-35.8606,-89.97262,-23.3875,0,0,0,0,0,0,0,0,0,0,0.185216
96.19615,1356.937,1398.937,148.0544,-81.08723,-54.26859,-35.8606,-89.97262,-23.3875,0,0,0,0,0,0,0,0,0,0,0.2000936
96.19615,1356.937,1398.937,148.0544,-81.08723,-54.26859,-35.8606,-89.97262,-23.3875,0,0,0,0,0,0,0,0,0,0,0.2178025
96.19615,1356.937,1398.937,148.0544,-81.08723,-54.26859,-35.8606,-89.97262,-23.3875,0,0,0,0,0,0,0,0,0,0,0.2342464
96.19615,1356.937,1398.937,148.0544,-81.08723,-54.26859,-35.8606,-89.97262,-23.3875,0,0,0,0,0,0,0,0,0,0,0.2509593
103.5569,1379.15,1386.949,109.0435,-63.46978,-39.61487,-36.88848,-90.7781,-24.51,0,0,0,0,0,0,0,0,0,0,0.2674266
103.5569,1379.15,1386.949,109.0435,-63.46978,-39.61487,-36.88848,-90.7781,-24.51,0,0,0,0,0,0,0,0,0,0,0.2851306
103.5569,1379.15,1386.949,109.0435,-63.46978,-39.61487,-36.88848,-90.7781,-24.51,0,0,0,0,0,0,0,0,0,0,0.3001135
103.5569,1379.15,1386.949,109.0435,-63.46978,-39.61487,-36.88848,-90.7781,-24.51,0,0,0,0,0,0,0,0,0,0,0.3188868
110.8455,1399.72,1366.559,86.83482,-49.77583,-29.4919,-38.11079,-90.62248,-24.208,0,0,0,0,0,0,0,0,0,0,0.3335542
110.8455,1399.72,1366.559,86.83482,-49.77583,-29.4919,-38.11079,-90.62248,-24.208,0,0,0,0,0,0,0,0,0,0,0.3519813
110.8455,1399.72,1366.559,86.83482,-49.77583,-29.4919,-38.11079,-90.62248,-24.208,0,0,0,0,0,0,0,0,0,0,0.3668813
110.8455,1399.72,1366.559,86.83482,-49.77583,-29.4919,-38.11079,-90.62248,-24.208,0,0,0,0,0,0,0,0,0,0,0.3851097
110.8455,1399.72,1366.559,86.83482,-49.77583,-29.4919,-38.11079,-90.62248,-24.208,0,0,0,0,0,0,0,0,0,0,0.4001514
110.8455,1399.72,1366.559,86.83482,-49.77583,-29.4919,-38.11079,-90.62248,-24.208,0,0,0,0,0,0,0,0,0,0,0.41905
114.4764,1416.976,1348.648,65.26785,-38.22066,-21.59352,-39.68863,-90.29799,-24.5664,0,0,0,0,0,0,0,0,0,0,0.4335422
114.4764,1416.976,1348.648,65.26785,-38.22066,-21.59352,-39.68863,-90.29799,-24.5664,0,0,0,0,0,0,0,0,0,0,0.4520024
accX,accY,accZ,gyrX,gyrY,gyrZ,cmpX,cmpY,cmpZ,fr1,fr2,fr3,fr4,fr5,fl1,fl2,fl3,fl4,fl5,time
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04027597
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08055194
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1005519
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1216752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1538331
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1919673
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2319841
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2635359
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2988523
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3363598
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3654831
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398387
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434255
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4781095
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5092495
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5384638
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5771574
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6064153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6475585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6759826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7172028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7468899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7862633
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81569
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8555542
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8855351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9255725
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9558471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9867369
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.026865
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.097206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.126124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.196153
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.265782
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.302626
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.341871
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.372017
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.413801
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.444229
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.486354
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.516718
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.601081
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.623391
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.644944
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.685439
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.711742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.754631
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.786662
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.830559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.857462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.887546
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.926529
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.957034
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.997457
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.026622
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.066884
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.096269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.136961
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.165859
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.206836
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23571
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.276233
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.310421
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.345792
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.378656
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.410313
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.442845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.482334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.522612
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.549905
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.58471
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62412
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.654479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69332
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.722046
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76354
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.792904
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.833148
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.862253
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.903351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.931884
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.973545
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00195
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.043031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.072872
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.112585
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.141799
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.184721
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.214165
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.243713
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.282785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.352773
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.385682
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42728
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.454023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.489303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.528277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.559463
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.599507
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.629414
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.672117
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.702182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.730433
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.770939
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.822521
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.845955
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.870305
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.910832
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.940027
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.980773
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.010174
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.050967
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.080054
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.121014
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.149989
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.191506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.219859
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26082
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.289555
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33041
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.359614
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.399826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.429403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.473479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.504449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.534897
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.573825
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.602389
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.643415
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.678561
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.707636
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.75096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.777746
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.813307
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.847466
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.887366
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.917577
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.987419
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.018813
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.058146
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.088637
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.129056
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.158609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.198835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.228654
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.268756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.299023
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.338929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.368805
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.408979
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.438566
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.480403
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.509829
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.552372
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.582954
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.615496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.654262
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.684025
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.722496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75533
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.797206
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.828032
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.864823
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.895957
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.935292
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.965974
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.005193
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.034173
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075194
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.104462
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.145203
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.174149
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.215609
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.246774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.285133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.314217
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.354899
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.384352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.425092
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.454035
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.494254
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.524215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.564204
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.594756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.637094
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.667461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.699493
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.730891
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76661
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.806599
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.840185
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.874172
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.909244
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.944463
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.979096
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.014423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.051229
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.088692
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.117835
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.158169
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1878
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.258739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.297712
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32747
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.367335
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.400159
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.437864
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46779
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.507763
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.541327
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.570423
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.610461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.648352
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.677351
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.708785
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.747595
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.784838
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.823817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85803
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.892145
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.925235
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.961556
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.995829
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.030801
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.065948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.09886
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.140074
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16948
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.210534
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.240073
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.280332
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.309552
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.350224
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.379395
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.419885
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.449457
